31.6647 -0.0137842 4.70161
31.7914 -0.0152108 4.69491
31.918 -0.0163756 4.68741
32.0447 -0.0172632 4.67921
32.1714 -0.0178626 4.67051
32.298 -0.0181678 4.66156
32.4247 -0.0181772 4.65259
32.5513 -0.0178944 4.64386
32.678 -0.0173272 4.63556
32.8047 -0.0164881 4.62782
32.9313 -0.0153937 4.62063
33.058 -0.0140646 4.61393
33.1846 -0.0125248 4.6075
33.3113 -0.0108013 4.60107
33.4379 -0.00892405 4.5943
33.5646 -0.00692475 4.58683
33.6913 -0.00483689 4.57833
33.8179 -0.00269494 4.56854
33.9446 -0.000533844 4.55731
34.0712 0.00161153 4.54464
34.1979 0.00370698 4.53064
34.3246 0.00571947 4.51559
34.4512 0.00761769 4.49986
34.5779 0.00937249 4.48391
34.7045 0.0109573 4.46819
34.8312 0.0123487 4.45313
34.9579 0.0135265 4.43907
35.0845 0.0144742 4.42619
35.2112 0.0151791 4.41454
35.3378 0.0156325 4.40395
35.4645 0.01583 4.39413
35.5911 0.0157712 4.38462
35.7178 0.0154597 4.37488
35.8445 0.0149033 4.36437
35.9711 0.0141136 4.35256
36.0978 0.0131055 4.33905
36.2244 0.0118977 4.32359
36.3511 0.0105116 4.30612
36.4778 0.00897119 4.28679
36.6044 0.00730286 4.26595
36.7311 0.00553466 4.24411
36.8577 0.00369595 4.22189
36.9844 0.00181691 4.19994
37.1111 -7.19158e-05 4.1789
37.2377 -0.00194018 4.15929
37.3644 -0.00375817 4.14146
37.491 -0.00549726 4.12555
37.6177 -0.00713042 4.1115
37.7443 -0.00863257 4.09898
37.871 -0.00998097 4.0875
37.9977 -0.0111556 4.07642
38.1243 -0.0121394 4.06503
38.251 -0.0129185 4.05262
38.3776 -0.0134826 4.03858
38.5043 -0.0138247 4.02245
38.631 -0.0139415 4.00398
38.7576 -0.0138335 3.98315
38.8843 -0.0135046 3.9602
39.0109 -0.0129622 3.93559
39.1376 -0.0122171 3.90995
39.2643 -0.0112833 3.88403
39.3909 -0.0101775 3.8586
39.5176 -0.00891905 3.8344
39.6442 -0.00752967 3.81202
39.7709 -0.00603283 3.79189
39.8976 -0.00445353 3.77416
40.0242 -0.00281787 3.75878
40.1509 -0.00115257 3.74541
40.2775 0.000515417 3.73351
40.4042 0.00215935 3.7224
40.5308 0.00375314 3.71129
40.6575 0.00527173 3.69938
40.7842 0.00669152 3.68599
40.9108 0.0079907 3.67054
41.0375 0.0091496 3.65268
41.1641 0.010151 3.6323
41.2908 0.0109803 3.60956
41.4175 0.0116258 3.58484
41.5441 0.0120789 3.55873
41.6708 0.0123342 3.53197
41.7974 0.0123892 3.50534
